chr	pos	gene	strand	type	stop_pos
chr11	73876832	COA4	reverse	five_prime_utr	73876532
chr1	84506283	GNG5	reverse	five_prime_utr	84506203
chr2	46297504	EPAS1	forward	five_prime_utr	46297593
chr12	405532	CCDC77	forward	five_prime_utr	409373
chr12	56216600	RNF41	reverse	five_prime_utr	56216490
chr9	134025530	LINC00094	forward	five_prime_utr	134026029
chr19	9827973	UBL5	forward	five_prime_utr	9828068
chr6	31541498	DDX39B	reverse	five_prime_utr	31541421
chr14	24232363	NEDD8	reverse	five_prime_utr	24232310
chr19	43754743	SMG9	reverse	five_prime_utr	43754654
chr5	55994821	IL6ST	reverse	five_prime_utr	55982781
chrX	101624481	ARMCX3	forward	five_prime_utr	101624513
chr5	83077584	XRCC4	forward	five_prime_utr	83077619
chr12	71686548	TMEM19	forward	five_prime_utr	71686595
chr13	24922804	CENPJ	reverse	five_prime_utr	24922757
chr5	123512258	CSNK1G3	forward	five_prime_utr	123512335
chr7	31052642	ADCYAP1R1	forward	five_prime_utr	31052674
chr19	39412817	PLEKHG2	forward	five_prime_utr	39413110
chr7	99505520	ZKSCAN5	forward	five_prime_utr	99505573
chr9	114394391	AKNA	reverse	five_prime_utr	114381371
chr5	157671364	SOX30	reverse	five_prime_utr	157671326
chr4	6824280	KIAA0232	forward	five_prime_utr	6824315
chr12	107093268	CRY1	reverse	five_prime_utr	107093197
chr12	117968976	KSR2	reverse	five_prime_utr	117968812
chr13	28718926	SLC46A3	reverse	five_prime_utr	28718720
chr3	79019156	ROBO1	reverse	five_prime_utr	79019100
chr12	74537853	ATXN7L3B	forward	five_prime_utr	74537894
chr13	41061135	ELF1	reverse	five_prime_utr	41060971
chrX	16712634	CTPS2	reverse	five_prime_utr	16712554
chr2	191013562	STAT1	reverse	five_prime_utr	191013497
chr3	183253369	B3GNT5	forward	five_prime_utr	183253407
chr2	55617634	PPP4R3B	reverse	five_prime_utr	55617500
chr21	34887168	RUNX1	reverse	five_prime_utr	34887112
chr20	35699351	ROMO1	forward	five_prime_utr	35699455
chr12	112125572	TRAFD1	forward	five_prime_utr	112130520
chr6	31972002	DXO	reverse	five_prime_utr	31971961
chr16	29663282	AC009133.22	forward	five_prime_utr	29663320
chr12	98593813	SLC25A3	forward	five_prime_utr	98593860
chr2	48328603	FOXN2	forward	five_prime_utr	48328647
chr11	69294431	MYEOV	forward	five_prime_utr	69294580
chr4	39458653	RPL9	reverse	five_prime_utr	39458495
chr1	20787276	HP1BP3	reverse	five_prime_utr	20786992
chr8	11868104	CTSB	reverse	five_prime_utr	11853470
chr4	119212706	USP53	forward	five_prime_utr	119214111
chr9	136439635	INPP5E	reverse	five_prime_utr	136439474
chr6	31660361	C6orf47	reverse	five_prime_utr	31660317
chr11	125102807	TMEM218	reverse	five_prime_utr	125102745
chr2	168890380	SPC25	reverse	five_prime_utr	168889519
chr8	122781785	ZHX2	forward	five_prime_utr	122863506
chr19	14419339	DDX39A	reverse	five_prime_utr	14419298
chr1	155324657	RUSC1	forward	five_prime_utr	155324803
chr19	19436164	GATAD2A	forward	five_prime_utr	19436223
chr1	185316985	IVNS1ABP	reverse	five_prime_utr	185316920
chr12	122021964	BCL7A	forward	five_prime_utr	122021999
chr5	148826687	ADRB2	forward	five_prime_utr	148826734
chr6	41072988	NFYA	forward	five_prime_utr	41079051
chr12	6493437	NCAPD2	forward	five_prime_utr	6493508
chr3	186963813	ST6GAL1	forward	five_prime_utr	186963863
chr8	129912493	FAM49B	reverse	five_prime_utr	129879463
chr10	68956182	DDX21	forward	five_prime_utr	68956223
chr9	92325473	NOL8	reverse	five_prime_utr	92325432
chr2	197500321	HSPE1	forward	five_prime_utr	197500350
chr20	5950723	MCM8	forward	five_prime_utr	5950779
chr1	218346554	TGFB2	forward	five_prime_utr	218346664
chr7	87152506	DMTF1	forward	five_prime_utr	87154393
chr12	12717354	CDKN1B	forward	five_prime_utr	12717410
chr4	80073067	ANTXR2	reverse	five_prime_utr	80073032
chr7	17298950	AHR	forward	five_prime_utr	17299105
chr10	125111016	CTBP2	reverse	five_prime_utr	125110945
chr14	100376332	WARS	reverse	five_prime_utr	100376243
chr3	40525063	ZNF621	forward	five_prime_utr	40525281
chr6	30204725	TRIM26	reverse	five_prime_utr	30204681
chr16	67571149	CTCF	forward	five_prime_utr	67571187
chr12	89708674	ATP2B1	reverse	five_prime_utr	89656091
chr12	56221824	RNF41	reverse	five_prime_utr	56221636
chr1	23913332	CNR2	reverse	five_prime_utr	23875630
chr6	34696780	C6orf106	reverse	five_prime_utr	34696739
chr10	80205490	ANXA11	reverse	five_prime_utr	80181415
chr4	15938289	FGFBP1	reverse	five_prime_utr	15938230
chr11	14643505	PSMA1	reverse	five_prime_utr	14611005
chr19	43754799	SMG9	reverse	five_prime_utr	43754650
chr9	96853040	ZNF782	reverse	five_prime_utr_three_prime_utr	96852963
chr4	87007192	AFF1	forward	five_prime_utr	87007272
chr17	76487882	RHBDF2	reverse	five_prime_utr	76487817
chr5	134371537	UBE2B	forward	five_prime_utr	134371575
chr4	118034448	NDST3	forward	five_prime_utr	118034489
chr11	72080325	NUMA1	reverse	five_prime_utr	72035962
chr15	22838780	NIPA2	forward	five_prime_utr	22839144
chr10	88880559	STAMBPL1	forward	five_prime_utr	88901656
chr4	124712565	ANKRD50	reverse	five_prime_utr	124712512
chr1	173824920	DARS2	forward	five_prime_utr	173824970
chr19	35748586	LIN37	forward	five_prime_utr	35748636
chr6	31542023	DDX39B	reverse	five_prime_utr_three_prime_utr	31541946
chr8	133571892	ST3GAL1	reverse	five_prime_utr	133571794
chr20	37298805	MANBAL	forward	five_prime_utr	37298867
chr5	93584021	NR2F1	forward	five_prime_utr	93584074
chr1	24415822	NIPAL3	forward	five_prime_utr	24415890
chr19	40348723	PLD3	forward	five_prime_utr	40348881
chr6	112097159	FAM229B	forward	five_prime_utr	112099280
chr7	50304771	IKZF1	forward	five_prime_utr	50319051
chr4	152780003	ARFIP1	forward	five_prime_utr	152780056
chr19	18153257	AC007192.4	forward	five_prime_utr	18153298
chr8	100952945	YWHAZ	reverse	five_prime_utr	100952078
chr15	60396366	ANXA2	reverse	five_prime_utr	60396313
chr5	31531507	DROSHA	reverse	five_prime_utr	31530848
chr4	102827866	UBE2D3	reverse	five_prime_utr	102827834
chr8	102858104	AZIN1	reverse	five_prime_utr	102858009
chr18	77132627	MBP	reverse	five_prime_utr	77132334
chrX	101623888	ARMCX3	forward	five_prime_utr	101624866
chr10	75210821	VDAC2	forward	five_prime_utr	75211099
chr21	41427771	MX1	forward	five_prime_utr	41427824
chr7	150323469	LRRC61	forward	five_prime_utr	150323564
chr12	64452164	TBK1	forward	five_prime_utr	64455860
chr18	13278173	LDLRAD4	forward	five_prime_utr	13278208
chr1	150549841	ADAMTSL4	forward	five_prime_utr	150552236
chr11	73142004	FCHSD2	reverse	five_prime_utr	73141915
chr18	25352044	ZNF521	reverse	five_prime_utr	25351997
chr1	74730415	CRYZ	reverse	five_prime_utr	74730329
chr6	105179930	POPDC3	reverse	five_prime_utr	105162112
chr11	125569568	EI24	forward	five_prime_utr	125572505
chr12	6752959	MLF2	reverse	five_prime_utr	6752342
chr9	99822154	NR4A3	forward	five_prime_utr	99822243
chr14	71512755	SIPA1L1	forward	five_prime_utr	71529352
chr11	19240596	E2F8	reverse	five_prime_utr	19240223
chr8	56074380	RPS20	reverse	five_prime_utr	56074300
chr11	10294205	SBF2	reverse	five_prime_utr	10294146
chr3	42600729	NKTR	forward	five_prime_utr	42600782
chr9	71911673	C9orf85	forward	five_prime_utr	71911726
chr4	169620992	CLCN3	forward	five_prime_utr	169621081
chr1	246931693	AHCTF1	reverse	five_prime_utr	246931574
chr18	35344429	ZNF24	reverse	five_prime_utr	35340722
chr7	31052467	ADCYAP1R1	forward	five_prime_utr	31052682
chr4	15681445	FBXL5	reverse	five_prime_utr	15681239
chr6	127280283	RNF146	forward	five_prime_utr	127280333
chr5	43514918	C5orf34	reverse	five_prime_utr	43509369
chr3	123835962	MYLK	reverse	five_prime_utr	123793844
chr10	124744052	FAM53B	reverse	five_prime_utr	124743771
chr1	151165876	LYSMD1	reverse	five_prime_utr	151165799
chr19	54449231	LENG8	forward	five_prime_utr	54451290
chr17	61863327	BRIP1	reverse	five_prime_utr	61863250
chr9	133703531	SARDH	reverse	five_prime_utr	133703475
chr8	143733719	FAM83H	reverse	five_prime_utr	143733687
chr1	8026199	ERRFI1	reverse	five_prime_utr	8026137
chrX	153334215	ZNF275	forward	five_prime_utr	153334289
chr8	100952965	YWHAZ	reverse	five_prime_utr	100952882
chr12	6933951	ATN1	forward	five_prime_utr	6933998
chr20	45937483	PCIF1	forward	five_prime_utr	45937617
chr1	226407971	PARP1	reverse	five_prime_utr	226407936
chr9	137551848	MRPL41	forward	five_prime_utr	137551982
chr1	185156878	TRMT1L	reverse	five_prime_utr	185156759
chr17	17237072	FLCN	reverse	five_prime_utr	17237034
chr19	54189631	MBOAT7	reverse	five_prime_utr	54189494
chr2	98608683	UNC50	forward	five_prime_utr	98608715
chr1	185045537	RNF2	forward	five_prime_utr	185045593
chr1	201469150	PHLDA3	reverse	five_prime_utr	201469028
chr2	134120047	MGAT5	forward	five_prime_utr	134254310
chr9	89405599	SEMA4D	reverse	five_prime_utr	89405540
chr12	79690377	PAWR	reverse	five_prime_utr	79690270
chr9	71768494	TMEM2	reverse	five_prime_utr	71768387
chr9	95875780	ERCC6L2	forward	five_prime_utr	95875857
chr10	87863616	PTEN	forward	five_prime_utr	87863654
chr16	84820009	CRISPLD2	forward	five_prime_utr	84838467
chr17	63773594	CCDC47	reverse	five_prime_utr	63773556
chr16	57440991	CIAPIN1	reverse	five_prime_utr	57440953
chrX	149541255	CXorf40A	forward	five_prime_utr	149542022
chr5	81301664	ZCCHC9	forward	five_prime_utr	81301702
chr11	4094816	RRM1	forward	five_prime_utr	4095007
chr5	103258802	C5orf30	forward	five_prime_utr	103258900
chr18	58221638	NEDD4L	forward	five_prime_utr	58221703
chr7	151520008	RHEB	reverse	five_prime_utr	151519883
chr4	41935355	TMEM33	forward	five_prime_utr	41935420
chr19	18572530	UBA52	forward	five_prime_utr	18572559
chr1	151006809	FAM63A	reverse	five_prime_utr	151006645
chr14	23578223	JPH4	reverse	five_prime_utr	23578176
chr15	74782675	CSK	forward	five_prime_utr	74782782
chrX	101623147	ARMCX3	forward	five_prime_utr	101624168
chr11	207891	RIC8A	forward	five_prime_utr	207950
chr6	84764509	TBX18	reverse	five_prime_utr	84764420
chr7	123748913	WASL	reverse	five_prime_utr	123748833
chr19	36851876	ZNF345	forward	five_prime_utr	36851908
chr2	222900689	ACSL3	forward	five_prime_utr	222900763
chr1	42335203	FOXJ3	reverse	five_prime_utr	42335060
chr1	241848750	EXO1	forward	five_prime_utr	241848917
chr20	56392127	AURKA	reverse	five_prime_utr	56392044
chr17	55722724	TMEM100	reverse	five_prime_utr	55722638
chrX	155881394	VAMP7	forward	five_prime_utr	155889462
chr9	93451466	FAM120AOS	reverse	five_prime_utr	93451302
chr1	45686524	GPBP1L1	reverse	five_prime_utr	45685584
chr4	82900520	SEC31A	reverse	five_prime_utr	82900205
chr1	25338300	TMEM50A	forward	five_prime_utr	25338533
chrX	48597641	WDR13	forward	five_prime_utr	48597712
chr16	89949420	DEF8	forward	five_prime_utr	89949461
chr12	57755129	MARCH9	forward	five_prime_utr	57755227
chr2	96208794	STARD7	reverse	five_prime_utr	96208699
chr5	95961846	ELL2	reverse	five_prime_utr	95961763
chr12	132084323	EP400NL	forward	five_prime_utr	132104018
chr4	15684928	FAM200B	forward	five_prime_utr	15686266
chr13	39602931	LHFP	reverse	five_prime_utr	39602875
chr19	34300302	KIAA0355	forward	five_prime_utr	34300403
chr2	203328451	ABI2	forward	five_prime_utr	203328489
chr10	118046394	RAB11FIP2	reverse	five_prime_utr	118046278
chr3	41962044	ULK4	reverse	five_prime_utr	41954801
chr1	151459355	POGZ	reverse	five_prime_utr	151459203
chrX	136781155	ARHGEF6	reverse	five_prime_utr	136781105
chr19	53253120	ZNF677	reverse	five_prime_utr	53251605
chr4	72569091	ADAMTS3	reverse	five_prime_utr	72569038
chr1	27558769	AHDC1	reverse	five_prime_utr	27558734
chr6	26538424	HMGN4	forward	five_prime_utr	26538618
chr7	10973913	PHF14	forward	five_prime_utr	10973978
chr11	117199373	TAGLN	forward	five_prime_utr	117199423
chr16	71809046	AP1G1	reverse	five_prime_utr	71808921
chr1	241848780	EXO1	forward	five_prime_utr	241848917
chr19	11195623	KANK2	reverse	five_prime_utr	11194587
chr13	29595459	SLC7A1	reverse	five_prime_utr	29595412
chr17	40287964	CDC6	forward	five_prime_utr	40287999
chr1	198157144	NEK7	forward	five_prime_utr	198221015
chr2	56184207	CCDC85A	forward	five_prime_utr	56184263
chr10	91633019	PPP1R3C	reverse	five_prime_utr	91632969
chr6	30687162	PPP1R18	reverse	five_prime_utr	30686950
chr2	37671865	CDC42EP3	reverse	five_prime_utr	37671830
chrX	15493189	PIR	reverse	five_prime_utr	15491266
chr4	107858537	SGMS2	forward	five_prime_utr	107895451
chr12	108633812	SELPLG	reverse	five_prime_utr	108633651
chr20	44564321	PKIG	forward	five_prime_utr	44589833
chrX	118116623	KLHL13	reverse	five_prime_utr	118028479
chr19	52139799	ZNF616	reverse	five_prime_utr	52130576
chr8	95133819	PLEKHF2	forward	five_prime_utr	95134034
chr14	22871864	LRP10	forward	five_prime_utr	22872004
chr8	26578043	DPYSL2	forward	five_prime_utr	26578111
chr9	132878952	SPACA9	forward	five_prime_utr	132879191
chrX	103919024	TMSB15B	forward	five_prime_utr	103919173
chr11	57672723	ZDHHC5	forward	five_prime_utr	57672926
chr3	88059033	CGGBP1	reverse	five_prime_utr	88058221
chr14	55027425	SOCS4	forward	five_prime_utr	55027475
chr11	102321854	BIRC3	forward	five_prime_utr	102321892
chr2	66435620	MEIS1	forward	five_prime_utr	66435682
chr4	72569119	ADAMTS3	reverse	five_prime_utr	72569078
chr1	153544883	S100A4	reverse	five_prime_utr	153544803
chr3	168095471	GOLIM4	reverse	five_prime_utr	168095352
chr14	57390574	NAA30	forward	five_prime_utr	57390606
chr1	213015768	ANGEL2	reverse	five_prime_utr	213015724
chr1	101025723	DPH5	reverse	five_prime_utr	101025445
chr2	98608627	UNC50	forward	five_prime_utr	98608737
chr11	125102740	TMEM218	reverse	five_prime_utr	125102705
chr1	23109037	LUZP1	reverse	five_prime_utr	23109002
chr3	100709557	TFG	forward	five_prime_utr	100709625
chr10	96832371	LCOR	forward	five_prime_utr	96832403
chr2	191013670	STAT1	reverse	five_prime_utr	191013638
chr9	108933889	IKBKAP	reverse	five_prime_utr	108933860
chr6	47309799	TNFRSF21	reverse	five_prime_utr	47309686
chr1	159009997	IFI16	forward	five_prime_utr	159010071
chr16	21158719	TMEM159	forward	five_prime_utr	21161160
chr6	44247147	HSP90AB1	forward	five_prime_utr	44247179
chrX	118824660	ZCCHC12	forward	five_prime_utr	118824725
chr17	6080422	WSCD1	forward	five_prime_utr	6080478
chr19	49665717	IRF3	reverse	five_prime_utr	49665631
chrX	101617525	ARMCX6	reverse	five_prime_utr	101617493
chr13	113491149	TMCO3	forward	five_prime_utr	113491277
chr19	58228884	ZNF544	forward	five_prime_utr	58230407
chr1	43545032	PTPRF	forward	five_prime_utr	43545067
chr12	54280031	CBX5	reverse	five_prime_utr	54274288
chr17	45061096	DCAKD	reverse	five_prime_utr	45060965
chr12	56725047	NACA	reverse	five_prime_utr	56725018
chr6	144008136	PLAGL1	reverse	five_prime_utr	143968933
chr6	112097159	FAM229B	forward	five_prime_utr	112097221
chr15	64703126	OAZ2	reverse	five_prime_utr	64703064
chr11	65872773	EFEMP2	reverse	five_prime_utr	65872669
chr8	102863934	AZIN1	reverse	five_prime_utr	102863863
chr1	111139537	DRAM2	reverse	five_prime_utr	111137585
chr19	9140470	ZNF317	forward	five_prime_utr	9140529
chr19	37507303	ZNF793	forward	five_prime_utr	37508319
chr16	19884836	GPRC5B	reverse	five_prime_utr	19884723
chr1	181022818	STX6	reverse	five_prime_utr	181022696
chr8	42207663	PLAT	reverse	five_prime_utr	42207490
chr14	52791482	GNPNAT1	reverse	five_prime_utr	52791345
chr3	52705743	GLT8D1	reverse	five_prime_utr	52704754
chrX	9463315	TBL1X	forward	five_prime_utr	9463401
chr1	11982016	MFN2	forward	five_prime_utr	11982078
chr15	99251192	TTC23	reverse	five_prime_utr	99249580
chr11	93479257	SMCO4	reverse	five_prime_utr	93479195
chr3	143119912	CHST2	forward	five_prime_utr	143119974
chr1	241848834	EXO1	forward	five_prime_utr	241848917
chr15	82986363	RP11-382A20.5	forward	five_prime_utr	82986452
chr11	95790616	CEP57	forward	five_prime_utr	95790657
chr10	86521700	WAPL	reverse	five_prime_utr	86521593
chr8	38787299	TACC1	forward	five_prime_utr	38787334
chr1	8026199	ERRFI1	reverse	five_prime_utr	8015672
chr10	14556135	FAM107B	reverse	five_prime_utr	14555962
chr1	3857186	CEP104	reverse	five_prime_utr	3856992
chr1	248838334	ZNF672	forward	five_prime_utr	248844501
chr11	18322064	HPS5	reverse	five_prime_utr	18321942
chr17	78998241	CANT1	reverse	five_prime_utr	78997878
chr1	207089495	C4BPB	forward	five_prime_utr	207089524
chr17	8383183	RPL26	reverse	five_prime_utr	8382887
chr1	7784694	PER3	forward	five_prime_utr	7784723
chrX	103685228	MORF4L2	reverse	five_prime_utr	103685130
chr1	169485870	SLC19A2	reverse	five_prime_utr	169485835
chr5	36606675	SLC1A3	forward	five_prime_utr	36606770
chr2	174486955	GPR155	reverse	five_prime_utr	174486869
chr9	96418276	ZNF367	reverse	five_prime_utr	96418232
chr19	40751039	SNRPA	forward	five_prime_utr	40751140
chr1	23109095	LUZP1	reverse	five_prime_utr	23094380
chr11	73981652	UCP2	reverse	five_prime_utr	73981512
chr19	45079958	GEMIN7	forward	five_prime_utr	45079993
chr11	102349069	BIRC2	forward	five_prime_utr	102349110
chr3	35641579	ARPP21	forward	five_prime_utr	35641659
chr19	57746825	AC003006.7	forward	five_prime_utr	57746854
chr2	201780909	ALS2	reverse	five_prime_utr	201768925
chr19	48637129	DBP	reverse	five_prime_utr	48637055
chr1	153608957	S100A16	reverse	five_prime_utr	153608895
chr3	185938007	TRA2B	reverse	five_prime_utr	185937975
chr1	156082603	LMNA	forward	five_prime_utr	156082644
chr14	23183164	SLC7A8	reverse	five_prime_utr	23183105
chr2	98726862	MGAT4A	reverse	five_prime_utr	98726466
chr6	36678876	CDKN1A	forward	five_prime_utr	36678947
chr3	161105303	B3GALNT1	reverse	five_prime_utr	161104392
chr3	9649526	MTMR14	forward	five_prime_utr	9649564
chr12	45990537	SCAF11	reverse	five_prime_utr	45990478
chr7	150368235	REPIN1	forward	five_prime_utr	150368468
chr14	60092209	PCNX4	forward	five_prime_utr	60092274
chr1	200669933	DDX59	reverse	five_prime_utr	200669763
chr13	110307461	COL4A2	forward	five_prime_utr	110307532
chr13	113491230	TMCO3	forward	five_prime_utr	113491277
chr14	50532808	ATL1	forward	five_prime_utr	50560153
chr1	86914218	SEP15	reverse	five_prime_utr	86914150
chr8	56211823	CHCHD7	forward	five_prime_utr	56212815
chr12	52949788	KRT8	reverse	five_prime_utr	52949750
chr21	34888546	RUNX1	reverse	five_prime_utr	34888364
chr2	74380176	DCTN1	reverse	five_prime_utr	74380114
chr7	56031996	PSPH	reverse	five_prime_utr	56031949
chr16	2896362	FLYWCH2	forward	five_prime_utr	2896391
chr10	128126232	MKI67	reverse	five_prime_utr	128126095
chr8	89757799	RIPK2	forward	five_prime_utr	89757927
chr19	12156646	ZNF625-ZNF20	reverse	five_prime_utr	12156614
chr9	89405683	SEMA4D	reverse	five_prime_utr	89405540
chr10	29658015	SVIL	reverse	five_prime_utr	29657983
chr5	79612599	PAPD4	forward	five_prime_utr	79612739
chr12	3713299	CRACR2A	reverse	five_prime_utr	3713129
chr2	11556508	GREB1	forward	five_prime_utr	11556612
chr10	80205384	ANXA11	reverse	five_prime_utr	80205271
chr7	99408751	PDAP1	reverse	five_prime_utr	99408689
chr6	116668684	ZUFSP	reverse	five_prime_utr	116668562
chr4	129093504	SCLT1	reverse	five_prime_utr	129093421
chr19	1941252	CSNK1G2	forward	five_prime_utr	1941422
chr12	92145868	BTG1	reverse	five_prime_utr	92145686
chr17	75261741	MRPS7	forward	five_prime_utr	75261779
chr9	60847164	CH17-296N19.1	forward	five_prime_utr	60847114
chr22	19854486	GNB1L	reverse	five_prime_utr	19854409
chr3	100709578	TFG	forward	five_prime_utr	100709625
chr3	48188175	CDC25A	reverse	five_prime_utr	48188056
chr1	63523532	EFCAB7	forward	five_prime_utr	63523573
chr3	169769749	ACTRT3	reverse	five_prime_utr	169769603
chr16	29995770	INO80E	forward	five_prime_utr	29995847
chr4	11428758	HS3ST1	reverse	five_prime_utr	11428651
chr20	59932090	SYCP2	reverse	five_prime_utr	59932058
chr10	32056249	KIF5B	reverse	five_prime_utr	32056019
chr2	99336278	TXNDC9	reverse	five_prime_utr	99336186
chr19	36367932	ZFP14	reverse	five_prime_utr	36367897
chr15	43777264	SERF2	forward	five_prime_utr	43777293
chr12	69470427	FRS2	forward	five_prime_utr	69491550
chr16	68266682	SLC7A6	forward	five_prime_utr	68273829
chr8	28715749	EXTL3	forward	five_prime_utr	28715826
chr11	66003018	BANF1	forward	five_prime_utr	66003065
chr10	97686842	AVPI1	reverse	five_prime_utr	97686813
chr1	153634200	CHTOP	forward	five_prime_utr	153634241
chr3	168095498	GOLIM4	reverse	five_prime_utr	168095352
chr19	48872447	PPP1R15A	forward	five_prime_utr	48872503
chr13	95643237	DZIP1	reverse	five_prime_utr	95643172
chr8	127736132	MYC	forward	five_prime_utr	127736200
