chr	pos	gene	strand	type	stop_pos
chr4	7873939	AFAP1	reverse	five_prime_utr	7873907
chr5	121413857	LOX	reverse	five_prime_utr	121413750
chr12	49740739	DNAJC22	forward	five_prime_utr	49740774
chr16	89284182	ZNF778	forward	five_prime_utr	89287411
chr3	125093999	ZNF148	reverse	five_prime_utr	125093859
chr4	148538632	TMEM184C	forward	five_prime_utr	148538910
chr17	57697271	CLTC	forward	five_prime_utr	57697387
chr1	12040429	MFN2	forward	five_prime_utr	12040539
chr14	69865463	SLC39A9	forward	five_prime_utr	69865504
chrX	112083700	AMOT	reverse	five_prime_utr	112075590
chr16	89165054	ACSF3	forward	five_prime_utr	89165101
chr4	151935879	LRBA	reverse	five_prime_utr	151935802
chr19	2085505	MOB3A	reverse	five_prime_utr	2078650
chr16	71323140	CMTR2	reverse	five_prime_utr	71319831
chr8	124268362	ZHX1	reverse	five_prime_utr	124268255
chr9	102584364	NR4A3	forward	five_prime_utr	102584525
chr7	64442451	ZNF117	reverse	five_prime_utr	64442401
chr19	50432588	ATF5	forward	five_prime_utr	50432665
chr7	23637203	CCDC126	forward	five_prime_utr	23643705
chr12	109027559	SELPLG	reverse	five_prime_utr	109027524
chr7	120498287	TSPAN12	reverse	five_prime_utr	120496850
chr11	69061970	MYEOV	forward	five_prime_utr	69062047
chr16	84853642	CRISPLD2	forward	five_prime_utr	84853743
chr12	49365269	WNT10B	reverse	five_prime_utr	49364346
chr1	228270397	ARF1	forward	five_prime_utr	228270465
chr14	77923897	VIPAS39	reverse	five_prime_utr	77923862
chr6	43544034	POLH	forward	five_prime_utr	43544069
chr5	175788673	KIAA1191	reverse	five_prime_utr	175786835
chr1	203595808	ATP2B4	forward	five_prime_utr	203595846
chr14	77494940	IRF2BPL	reverse	five_prime_utr	77494893
chr18	44676794	HDHD2	reverse	five_prime_utr	44676732
chr1	28832535	RCC1	forward	five_prime_utr	28834649
chr2	26257132	RAB10	forward	five_prime_utr	26257197
chr10	112678998	BBIP1	reverse	five_prime_utr	112678948
chr10	105211041	CALHM2	reverse	five_prime_utr	105210976
chr15	89787233	FANCI	forward	five_prime_utr	89787268
chr13	25496954	CENPJ	reverse	five_prime_utr	25496895
chr2	225449799	CUL3	reverse	five_prime_utr	225449755
chr12	7043063	ATN1	forward	five_prime_utr	7043161
chr1	10093244	UBE4B	forward	five_prime_utr	10093420
chr19	47353585	AP2S1	reverse	five_prime_utr	47353445
chr1	28157531	PPP1R8	forward	five_prime_utr	28157563
chr1	225840830	ENAH	reverse	five_prime_utr	225840534
chr3	57743187	SLMAP	forward	five_prime_utr	57743231
chr10	116286527	ABLIM1	reverse	five_prime_utr	116286420
chr12	72056977	THAP2	forward	five_prime_utr	72057024
chr12	109531247	ALKBH2	reverse	five_prime_utr	109530710
chr2	136633983	MCM6	reverse	five_prime_utr	136633942
chr20	524425	CSNK2A1	reverse	five_prime_utr	489256
chrX	111144788	TRPC5OS	forward	five_prime_utr	111144838
chr7	104654903	KMT2E	forward	five_prime_utr	104681372
chrX	40594829	MED14	reverse	five_prime_utr	40594770
chr15	75494277	C15orf39	forward	five_prime_utr	75494372
chr11	46299369	CREB3L1	forward	five_prime_utr	46299419
chr10	75571432	NDST2	reverse	five_prime_utr	75570656
chr9	102861247	ERP44	reverse	five_prime_utr	102861188
chr4	40075143	N4BP2	forward	five_prime_utr	40075175
chr4	113206879	TIFA	reverse	five_prime_utr	113206616
chr1	205744499	RAB29	reverse	five_prime_utr	205744257
chr14	35591335	PPP2R3C	reverse	five_prime_utr	35591228
chr1	160231141	DCAF8	reverse	five_prime_utr	160231007
chr6	109415641	SESN1	reverse	five_prime_utr	109415591
chr2	228193428	MFF	forward	five_prime_utr	228193472
chr3	134204520	ANAPC13	reverse	five_prime_utr	134204473
chr5	149900499	NDST1	forward	five_prime_utr	149900528
chr6	33282040	TAPBP	reverse	five_prime_utr	33281993
chr19	54984298	CDC42EP5	reverse	five_prime_utr	54984086
chr2	69002104	ARHGAP25	forward	five_prime_utr	69002157
chr6	31588559	PRRC2A	forward	five_prime_utr	31588639
chr20	52824417	PFDN4	forward	five_prime_utr	52824557
chr11	73692585	UCP2	reverse	five_prime_utr	73689486
chr6	43544100	POLH	forward	five_prime_utr	43544255
chr19	57946741	ZNF749	forward	five_prime_utr	57946785
chr13	41837536	MTRF1	reverse	five_prime_utr	41837495
chr12	14518728	ATF7IP	forward	five_prime_utr	14518823
chr2	148602270	ACVR2A	forward	five_prime_utr	148602407
chr5	179050298	HNRNPH1	reverse	five_prime_utr	179050141
chr3	44692454	ZNF35	forward	five_prime_utr	44692483
chr19	11456400	TMEM205	reverse	five_prime_utr	11456347
chr13	41556415	ELF1	reverse	five_prime_utr	41556365
chr10	62703891	RHOBTB1	reverse	five_prime_utr	62703799
chr15	101143187	ASB7	forward	five_prime_utr	101143243
chr2	62933022	EHBP1	forward	five_prime_utr	62934075
chr11	58911062	FAM111A	forward	five_prime_utr	58911142
chr22	26961208	TPST2	reverse	five_prime_utr	26937647
chr1	203096918	ADORA1	forward	five_prime_utr	203097199
chr3	9439596	SETD5	forward	five_prime_utr	9439787
chr3	66271467	SLC25A26	forward	five_prime_utr	66271514
chr2	201729348	CLK1	reverse	five_prime_utr	201729283
chr2	230786664	TRIP12	reverse	five_prime_utr	230786596
chr22	40766648	SGSM3	forward	five_prime_utr	40766941
chr11	66445339	RBM4B	reverse	five_prime_utr	66445280
chr7	64838811	ZNF92	forward	five_prime_utr	64838882
chr3	157221077	VEPH1	reverse	five_prime_utr	157213257
chr1	27481006	SLC9A1	reverse	five_prime_utr	27480947
chrX	128913961	SASH3	forward	five_prime_utr	128914038
chr7	76038896	SSC4D	reverse	five_prime_utr	76038843
chr18	59854191	PIGN	reverse	five_prime_utr	59854093
chr19	53400877	ZNF320	reverse	five_prime_utr	53400836
chr17	78075638	GAA	forward	five_prime_utr	78075748
chr7	193008	FAM20C	forward	five_prime_utr	193085
chr2	191878300	STAT1	reverse	five_prime_utr	191878223
chr6	11382520	NEDD9	reverse	five_prime_utr	11352965
chrX	133931215	FAM122B	reverse	five_prime_utr	133931177
chr3	98620480	DCBLD2	reverse	five_prime_utr	98620334
chr12	49365295	WNT10B	reverse	five_prime_utr	49365230
chr9	135819992	TSC1	reverse	five_prime_utr	135819960
chr11	65770447	BANF1	forward	five_prime_utr	65770710
chr5	148930996	CSNK1A1	reverse	five_prime_utr	148930928
chr7	73245381	CLDN4	forward	five_prime_utr	73245410
chr13	21635562	LATS2	reverse	five_prime_utr	21635500
chr12	8815329	MFAP5	reverse	five_prime_utr	8815219
chr6	126661349	CENPW	forward	five_prime_utr	126661411
chr8	33424451	RNF122	reverse	five_prime_utr	33424419
chr14	75179730	AREL1	reverse	five_prime_utr	75179632
chr20	43160576	PKIG	forward	five_prime_utr	43211262
chr12	54867360	GTSF1	reverse	five_prime_utr	54867259
chr13	73633248	KLF5	forward	five_prime_utr	73633388
chr5	133984595	SEC24A	forward	five_prime_utr	133984633
chr12	57505088	STAT6	reverse	five_prime_utr	57505008
chr9	90341213	CTSL	forward	five_prime_utr	90341278
chrX	133507373	PHF6	forward	five_prime_utr	133507501
chr12	54673830	CBX5	reverse	five_prime_utr	54673720
chr3	15137756	RBSN	reverse	five_prime_utr	15137721
chr3	127309443	TPRA1	reverse	five_prime_utr	127309249
chr17	70117353	SOX9	forward	five_prime_utr	70117391
chr3	52444741	PHF7	forward	five_prime_utr	52444815
chr8	42337979	SLC20A2	reverse	five_prime_utr	42330059
chr17	5185585	RABEP1	forward	five_prime_utr	5185716
chr1	28415120	EYA3	reverse	five_prime_utr	28384599
chr11	75273310	SERPINH1	forward	five_prime_utr	75274776
chr11	94226890	MRE11A	reverse	five_prime_utr	94225976
chr5	83680268	EDIL3	reverse	five_prime_utr	83680224
chr1	247242041	ZNF670	reverse	five_prime_utr	247241928
chr6	109169642	ARMC2	forward	five_prime_utr	109169707
chr4	76912075	SDAD1	reverse	five_prime_utr	76912028
chrX	100807857	ARMCX1	forward	five_prime_utr	100807892
chr18	57567315	PMAIP1	forward	five_prime_utr	57567365
chr5	64857382	CENPK	reverse	five_prime_utr	64857338
chr17	4890461	CAMTA2	reverse	five_prime_utr	4890381
chr2	32264820	DPY30	reverse	five_prime_utr	32264743
chrX	77041712	ATRX	reverse	five_prime_utr	77041620
chr1	33282957	YARS	reverse	five_prime_utr	33282901
chr1	27117270	PIGV	forward	five_prime_utr	27117302
chr9	5437836	PLGRKT	reverse	five_prime_utr	5436644
chr11	11863614	USP47	forward	five_prime_utr	11863643
chr3	176816291	TBL1XR1	reverse	five_prime_utr	176797733
chr4	80993972	ANTXR2	reverse	five_prime_utr	80993790
chr12	113623537	RITA1	forward	five_prime_utr	113623662
chr6	128841718	PTPRK	reverse	five_prime_utr	128841659
chr4	84035860	PLAC8	reverse	five_prime_utr	84035741
chr2	220093195	ATG9A	reverse	five_prime_utr	220093100
chr7	27219569	HOXA10	reverse	five_prime_utr	27219474
chr11	114167116	NNMT	forward	five_prime_utr	114167163
chr16	30662313	PRR14	forward	five_prime_utr	30662432
chr8	77912258	PEX2	reverse	five_prime_utr	77912142
chr1	161094328	DEDD	reverse	five_prime_utr	161094293
chr17	76996209	CANT1	reverse	five_prime_utr	76994361
chr3	186648436	ST6GAL1	forward	five_prime_utr	186648627
chr8	21906721	DMTN	forward	five_prime_utr	21906849
chr22	23437610	GNAZ	forward	five_prime_utr	23437663
chr5	176873523	PRR7	forward	five_prime_utr	176873606
chr20	36662183	RPRD1B	forward	five_prime_utr	36662245
chr11	32948711	QSER1	forward	five_prime_utr	32948833
chr2	201983536	CFLAR	forward	five_prime_utr	201994533
chr14	21731847	HNRNPC	reverse	five_prime_utr	21731782
chr3	9834031	TADA3	reverse	five_prime_utr	9833951
chr6	31802704	C6orf48	forward	five_prime_utr	31802838
chr5	55290716	IL6ST	reverse	five_prime_utr	55278637
chr3	15643577	BTD	forward	five_prime_utr	15643627
chr3	157251322	VEPH1	reverse	five_prime_utr	157213257
chr8	42698444	THAP1	reverse	five_prime_utr	42698409
chr11	17304422	NUCB2	forward	five_prime_utr	17304469
chr2	209119747	IDH1	reverse	five_prime_utr	209119580
chr4	122744884	CCNA2	reverse	five_prime_utr	122744783
chr1	156470529	MEF2D	reverse	five_prime_utr	156453190
chr15	38544598	SPRED1	forward	five_prime_utr	38544732
chr1	173991436	RC3H1	reverse	five_prime_utr	173991260
chr20	61273897	SLCO4A1	forward	five_prime_utr	61287752
chr22	22330161	TOP3B	reverse	five_prime_utr	22330096
chr7	2270290	MAD1L1	reverse	five_prime_utr	2270180
chr7	50516820	FIGNL1	reverse	five_prime_utr	50515909
chr17	7338902	RP11-104H15.7	forward	five_prime_utr	7338952
chr17	37618082	CDK12	forward	five_prime_utr	37618162
chr4	15683548	FAM200B	forward	five_prime_utr	15687914
chr5	135468582	SMAD5	forward	five_prime_utr	135488365
chr17	53342454	HLF	forward	five_prime_utr	53342540
chr5	135483541	SMAD5	forward	five_prime_utr	135483603
chr7	100888365	FIS1	reverse	five_prime_utr	100888318
chr1	89488384	GBP3	reverse	five_prime_utr	89488301
chr1	9751580	PIK3CD	forward	five_prime_utr	9751754
chr5	52083963	ITGA1	forward	five_prime_utr	52084007
chr14	73876789	NUMB	reverse	five_prime_utr	73876694
chrX	66764479	AR	forward	five_prime_utr	66764553
chr6	52926493	ICK	reverse	five_prime_utr	52906064
chr19	37999264	ZNF793	forward	five_prime_utr	37999305
chr4	103266534	SLC39A8	reverse	five_prime_utr	103266355
chr5	132387805	HSPA4	forward	five_prime_utr	132387873
chr13	25861570	MTMR6	reverse	five_prime_utr	25861526
chr11	71935982	INPPL1	forward	five_prime_utr	71936014
chr19	36726901	ZNF146	forward	five_prime_utr	36726939
chr11	119599682	NECTIN1	reverse	five_prime_utr	119599644
chr3	45636180	LIMD1	forward	five_prime_utr	45636233
chr14	50359870	ARF6	forward	five_prime_utr	50360010
chr11	6948937	ZNF215	forward	five_prime_utr	6949002
chr20	10414819	MKKS	reverse	five_prime_utr	10414640
chr20	17949773	MGME1	forward	five_prime_utr	17950485
chr16	57238470	RSPRY1	forward	five_prime_utr	57238499
chr19	44717267	ZNF227	forward	five_prime_utr	44717299
chrX	53713221	HUWE1	reverse	five_prime_utr	53713171
chr10	118609199	HSPA12A	reverse	five_prime_utr	118609155
chr8	66754028	PDE7A	reverse	five_prime_utr	66753888
chr5	133968482	SAR1B	reverse	five_prime_utr	133968414
chr5	172410781	ATP6V0E1	forward	five_prime_utr	172410840
chr7	97880833	TECPR1	reverse	five_prime_utr	97880804
chr17	49231636	NME1	forward	five_prime_utr	49231695
chr11	110150478	RDX	reverse	five_prime_utr	110150443
chr7	80548246	SEMA3C	reverse	five_prime_utr	80548184
chr3	154798024	MME	forward	five_prime_utr	154798185
chr2	220094585	ANKZF1	forward	five_prime_utr	220094635
chr19	18266310	PIK3R2	forward	five_prime_utr	18266375
chr12	49760492	SPATS2	forward	five_prime_utr	49854600
chr22	18632946	USP18	forward	five_prime_utr	18633026
chr12	124489467	ZNF664	forward	five_prime_utr	124496189
chr10	73975785	ANAPC16	forward	five_prime_utr	73983653
chr8	56676526	TMEM68	reverse	five_prime_utr	56676491
chr1	70820313	ANKRD13C	reverse	five_prime_utr	70820128
chr1	162625132	DDR2	forward	five_prime_utr	162625185
chr6	127664572	ECHDC1	reverse	five_prime_utr	127664519
chr1	24104910	PITHD1	forward	five_prime_utr	24104942
chr16	70834982	VAC14	reverse	five_prime_utr	70834833
chr17	38444285	CDC6	forward	five_prime_utr	38444341
chr12	90102507	ATP2B1	reverse	five_prime_utr	90049864
chr22	19839991	GNB1L	reverse	five_prime_utr	19839929
chr4	83351871	ENOPH1	forward	five_prime_utr	83351978
chr13	31038367	HMGB1	reverse	five_prime_utr	31037824
chr17	37617780	CDK12	forward	five_prime_utr	37617812
chr16	65155878	CDH11	reverse	five_prime_utr	65128727
chr12	46662383	SLC38A1	reverse	five_prime_utr	46648702
chr17	42907578	GJC1	reverse	five_prime_utr	42907522
chr3	136538392	SLC35G2	forward	five_prime_utr	136538454
chr12	50505967	COX14	forward	five_prime_utr	50506685
chr2	170655431	SSB	forward	five_prime_utr	170655484
chr16	81040746	CENPN	forward	five_prime_utr	81040826
chr16	81040436	CMC2	reverse	five_prime_utr	81040335
chr8	93978248	TRIQK	reverse	five_prime_utr	93933855
chr7	150020591	LRRC61	forward	five_prime_utr	150022984
chr3	180707508	DNAJC19	reverse	five_prime_utr	180707431
chr6	31704227	CLIC1	reverse	five_prime_utr	31704192
chr4	141348715	CLGN	reverse	five_prime_utr	141348683
chrX	53710833	HUWE1	reverse	five_prime_utr	53707008
chr19	7414082	CTB-133G6.1	forward	five_prime_utr	7414150
chr12	56360599	CDK2	forward	five_prime_utr	56360637
chr6	74161995	MB21D1	reverse	five_prime_utr	74161942
chr14	23340944	LRP10	forward	five_prime_utr	23341213
chr5	134369764	PITX1	reverse	five_prime_utr	134369663
chr16	58717984	SLC38A7	reverse	five_prime_utr	58717796
chr1	43833296	ELOVL1	reverse	five_prime_utr	43833144
chr2	61764868	XPO1	reverse	five_prime_utr	61764818
chr12	121124931	MLEC	forward	five_prime_utr	121124975
chr14	90863389	CALM1	forward	five_prime_utr	90863418
chr2	28974751	PPP1CB	forward	five_prime_utr	28974903
chrX	14047928	GEMIN8	reverse	five_prime_utr	14047845
chr14	71996072	SIPA1L1	forward	five_prime_utr	71996152
chr21	36260159	RUNX1	reverse	five_prime_utr	36260097
chr16	10479950	ATF7IP2	forward	five_prime_utr	10479979
chr5	138862217	TMEM173	reverse	five_prime_utr	138862140
chr15	75074764	CSK	forward	five_prime_utr	75074988
chr12	21654503	RECQL	reverse	five_prime_utr	21652528
chr2	170681335	METTL5	reverse	five_prime_utr	170681114
chr17	73975249	ACOX1	reverse	five_prime_utr	73975208
chr6	149691052	TAB2	forward	five_prime_utr	149691084
chr1	59249013	JUN	reverse	five_prime_utr	59248945
chr12	57118973	NACA	reverse	five_prime_utr	57118863
chr3	138067538	MRAS	forward	five_prime_utr	138091713
chr15	76304400	NRG4	reverse	five_prime_utr	76304356
chr5	179159877	MAML1	forward	five_prime_utr	179159912
chr9	88714985	GOLM1	reverse	five_prime_utr	88714863
chr3	42623399	SEC22C	reverse	five_prime_utr	42623334
chr3	8811301	OXTR	reverse	five_prime_utr	8811062
chr6	99375638	FBXL4	reverse	five_prime_utr	99375573
chr2	191745712	GLS	forward	five_prime_utr	191745786
chr2	64069265	UGP2	forward	five_prime_utr	64069318
chr10	5931706	ANKRD16	reverse	five_prime_utr	5931533
chr10	69834939	HERC4	reverse	five_prime_utr	69832938
chr14	58894518	KIAA0586	forward	five_prime_utr	58894553
chr1	24125886	GALE	reverse	five_prime_utr	24125842
chr6	31127072	TCF19	forward	five_prime_utr	31127101
chr6	31628374	C6orf47	reverse	five_prime_utr	31628309
chr3	46448893	CCRL2	forward	five_prime_utr	46448997
chr14	61201535	MNAT1	forward	five_prime_utr	61201567
chr9	38068838	SHB	reverse	five_prime_utr	38068782
chr3	119182429	TMEM39A	reverse	five_prime_utr	119182328
chr1	207070828	IL24	forward	five_prime_utr	207070872
chr10	104225750	MFSD13A	forward	five_prime_utr	104225839
chr10	88728242	ADIRF	forward	five_prime_utr	88728277
chr10	127569631	DHX32	reverse	five_prime_utr	127569530
chrX	9433216	TBL1X	forward	five_prime_utr	9469829
chr4	44728533	GNPDA2	reverse	five_prime_utr	44728234
chr11	66024819	KLC2	forward	five_prime_utr	66024959
chr12	100967501	GAS2L3	forward	five_prime_utr	100988676
chrX	102933616	MORF4L2	reverse	five_prime_utr	102933458
chr3	101498665	NXPE3	forward	five_prime_utr	101498769
chr12	96794000	CDK17	reverse	five_prime_utr	96793971
chr19	50432116	ATF5	forward	five_prime_utr	50432280
chr3	47516952	SCAP	reverse	five_prime_utr	47484496
chr14	24105760	DHRS2	forward	five_prime_utr	24105867
chr19	47220216	PRKD2	reverse	five_prime_utr	47220046
chr1	185286141	IVNS1ABP	reverse	five_prime_utr	185286052
chr2	106361562	NCK2	forward	five_prime_utr	106432987
chr7	30066229	FKBP14	reverse	five_prime_utr	30066200
chr1	198126385	NEK7	forward	five_prime_utr	198126540
chr4	15939935	FGFBP1	reverse	five_prime_utr	15939870
chr17	79369310	BAHCC1	forward	five_prime_utr	79369447
chr6	47277578	TNFRSF21	reverse	five_prime_utr	47277432
chr20	25038851	ACSS1	reverse	five_prime_utr	25038783
chr6	30584645	PPP1R10	reverse	five_prime_utr	30584550
chr9	35115822	FAM214B	reverse	five_prime_utr	35115721
chr8	67525409	MYBL1	reverse	five_prime_utr	67525287
chr1	151299959	PI4KB	reverse	five_prime_utr	151299927
chr11	94226877	MRE11A	reverse	five_prime_utr	94226038
chr14	81425855	CEP128	reverse	five_prime_utr	81424611
chr8	101734287	PABPC1	reverse	five_prime_utr	101733957
chr5	78908332	PAPD4	forward	five_prime_utr	78908852
chr14	52021384	FRMD6	forward	five_prime_utr	52045744
chr6	160148211	WTAP	forward	five_prime_utr	160148351
chr17	5389966	MIS12	forward	five_prime_utr	5391590
chr19	1206468	STK11	forward	five_prime_utr	1206545
chr14	73876707	NUMB	reverse	five_prime_utr	73876335
chr12	57082092	PTGES3	reverse	five_prime_utr	57081844
chr22	41940200	POLR3H	reverse	five_prime_utr	41940141
chr19	7293963	INSR	reverse	five_prime_utr	7293931
chr10	43892125	HNRNPF	reverse	five_prime_utr	43891985
chr2	166095988	SCN2A	forward	five_prime_utr	166096065
chr10	31273325	ZNF438	reverse	five_prime_utr	31230519
chr1	42050880	HIVEP3	reverse	five_prime_utr	42050767
chr9	19102794	HAUS6	reverse	five_prime_utr	19102732
chr4	175205020	CEP44	forward	five_prime_utr	175219173
chr1	249132711	ZNF672	forward	five_prime_utr	249138737
chr8	116681141	TRPS1	reverse	five_prime_utr	116681040
chr21	16437208	NRIP1	reverse	five_prime_utr	16437062
chr1	203765718	ZBED6	forward	five_prime_utr	203765822
chr15	25683856	UBE3A	reverse	five_prime_utr	25683773
chr6	83073532	TPBG	forward	five_prime_utr	83074524
chr12	57505080	STAT6	reverse	five_prime_utr	57504871
chr19	42721801	DEDD2	reverse	five_prime_utr	42721742
chr9	125719300	RABGAP1	forward	five_prime_utr	125719335
chr5	99871187	FAM174A	forward	five_prime_utr	99871216
chr8	11302215	FAM167A	reverse	five_prime_utr	11302135
chr1	205719360	NUCKS1	reverse	five_prime_utr	205719235
chr4	120160778	USP53	forward	five_prime_utr	120160870
chr5	122847949	CSNK1G3	forward	five_prime_utr	122848029
chr12	29302311	FAR2	forward	five_prime_utr	29324403
chr15	72766690	ARIH1	forward	five_prime_utr	72766746
chr17	4642854	CXCL16	reverse	five_prime_utr	4642816
chr7	87505432	SLC25A40	reverse	five_prime_utr	87488047
chr5	67522118	PIK3R1	forward	five_prime_utr	67522207
chr5	36606753	SLC1A3	forward	five_prime_utr	36608522
chr1	59248830	JUN	reverse	five_prime_utr	59248759
chr2	217559636	IGFBP5	reverse	five_prime_utr	217559505
chrX	47077685	CDK16	forward	five_prime_utr	47077771
chr2	71558961	ZNF638	forward	five_prime_utr	71558999
chr19	48753069	CARD8	reverse	five_prime_utr	48744302
chr4	2492082	RNF4	forward	five_prime_utr	2492135
chr22	41940318	POLR3H	reverse	five_prime_utr	41940145
chr12	104350876	C12orf73	reverse	five_prime_utr	104350781
chr6	31802776	C6orf48	forward	five_prime_utr	31802838
chr18	51884438	C18orf54	forward	five_prime_utr	51884548
chr15	42787865	SNAP23	forward	five_prime_utr	42797320
